Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
21:10:00,1.782089E+00,2.197307E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.064442E+00,4.992799E+04,7.116731E+04,1.853661E+00,2.138399E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.619147E+00,4.491665E+04,6.627151E+04,2.466471E+00,1.633621E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.785340E+00,4.678664E+04,6.846766E+04
21:20:00,1.780411E+00,2.198689E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.044056E+00,4.957024E+04,7.079446E+04,1.852090E+00,2.139693E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.597399E+00,4.454357E+04,6.587855E+04,2.463003E+00,1.636478E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.744867E+00,4.620285E+04,6.784959E+04
21:30:00,1.778755E+00,2.200053E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.024507E+00,4.922190E+04,7.043137E+04,1.850544E+00,2.140966E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.576592E+00,4.418108E+04,6.549669E+04,2.459596E+00,1.639284E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.706368E+00,4.564127E+04,6.725478E+04
21:40:00,1.777118E+00,2.201401E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.005682E+00,4.888170E+04,7.007676E+04,1.849023E+00,2.142219E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.556599E+00,4.382774E+04,6.512445E+04,2.456250E+00,1.642041E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.669675E+00,4.510002E+04,6.668132E+04
21:50:00,1.775502E+00,2.202733E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.987490E+00,4.854863E+04,6.972952E+04,1.847527E+00,2.143452E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.537316E+00,4.348240E+04,6.476057E+04,2.452964E+00,1.644748E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.634639E+00,4.457741E+04,6.612741E+04
22:00:00,1.773906E+00,2.204048E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.969861E+00,4.822190E+04,6.938890E+04,1.846054E+00,2.144665E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.518670E+00,4.314422E+04,6.440425E+04,2.449735E+00,1.647408E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.601168E+00,4.407241E+04,6.559207E+04
22:10:00,1.562781E+00,2.377976E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.300853E+00,4.095341E+04,6.118370E+04,1.622956E+00,2.328437E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,2.924432E+00,3.661644E+04,5.688812E+04,2.040097E+00,1.984840E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,2.986951E+00,3.733157E+04,5.784020E+04
22:20:00,1.351927E+00,2.551684E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,2.727740E+00,3.493954E+04,5.440605E+04,1.400109E+00,2.512007E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,2.366450E+00,3.061006E+04,5.002120E+04,1.631011E+00,2.321817E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,2.413443E+00,3.116771E+04,5.080060E+04
22:30:00,1.141341E+00,2.695183E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,2.268706E+00,2.992030E+04,4.862728E+04,1.177509E+00,2.695380E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,1.940812E+00,2.585700E+04,4.442355E+04,1.355380E+00,2.560180E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,1.975142E+00,2.627957E+04,4.501772E+04
22:40:00,9.310192E-01,2.198525E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,1.705012E+00,2.315320E+04,4.085005E+04,9.551534E-01,2.255516E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,1.432471E+00,1.967052E+04,3.705847E+04,1.113687E+00,2.629881E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,1.453136E+00,1.993354E+04,3.740841E+04
22:50:00,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,1.187657E+00,1.648597E+04,3.326605E+04,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,9.454755E-01,1.314547E+04,2.687942E+04,8.744179E-01,2.064866E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,9.563809E-01,1.329710E+04,2.718946E+04
23:00:00,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,8.631011E-01,1.192530E+04,2.446039E+04,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,8.631011E-01,1.192530E+04,2.446039E+04,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,8.631011E-01,1.192530E+04,2.446039E+04
23:10:00,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,9.513630E-01,1.306226E+04,2.687668E+04,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,8.631011E-01,1.185042E+04,2.438322E+04,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,8.631011E-01,1.185042E+04,2.438322E+04
23:20:00,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,9.738941E-01,1.328713E+04,2.742613E+04,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,8.631011E-01,1.177555E+04,2.430605E+04,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,8.631011E-01,1.177555E+04,2.430605E+04
23:30:00,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,9.309721E-01,1.262077E+04,2.613415E+04,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,8.631011E-01,1.170067E+04,2.422888E+04,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,8.631011E-01,1.170067E+04,2.422888E+04
23:40:00,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,9.656260E-01,1.300678E+04,2.702063E+04,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,8.631011E-01,1.162579E+04,2.415172E+04,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,8.631011E-01,1.162579E+04,2.415172E+04
23:50:00,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,9.745356E-01,1.304225E+04,2.718281E+04,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,8.631011E-01,1.155092E+04,2.407456E+04,8.670924E-01,2.047567E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,8.631011E-01,1.155092E+04,2.407456E+04
24:00:00,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,9.825488E-01,1.306425E+04,2.731847E+04,8.631011E-01,2.038142E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,8.635902E-01,1.148254E+04,2.401098E+04,8.784634E-01,2.074419E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,8.631011E-01,1.147604E+04,2.399739E+04
Coinc Peak   ,2.152962E+00,5.123262E+00,2.698028E+04,6.701962E+04,2.558250E+00,4.907679E+00,2.695380E+04,6.459278E+04,3.560504E+00,5.707396E+00,2.665593E+04,7.358329E+04
NonCoinc Peak,2.152962E+00,5.744184E+00,2.698028E+04,6.701962E+04,2.558250E+00,5.747517E+00,2.695380E+04,6.459278E+04,3.560504E+00,6.227069E+00,2.665593E+04,7.358329E+04
